timestamp,temperature,humidity,precipitation,uv_index,pressure,current_weather
2026-03-16T10:01:24.428283,30.1,45.0,0.0,7.96,1011.6,Model not loaded
2026-03-16T10:01:24.456308,30.1,45.1,0.0,7.84,1011.7,Model not loaded
2026-03-16T10:01:24.491326,30.04,44.9,0.0,7.92,1012.0,Model not loaded
2026-03-16T10:01:24.526009,29.92,45.0,0.0,7.96,1011.9,Model not loaded
2026-03-16T10:01:24.558053,29.78,45.2,0.0,7.88,1012.1,Model not loaded
2026-03-16T10:01:24.587010,29.78,44.9,0.0,8.04,1011.7,Model not loaded
2026-03-16T10:01:24.616662,29.72,44.8,0.0,8.16,1012.0,Model not loaded
2026-03-16T10:01:24.647156,29.9,44.4,0.0,8.08,1011.6,Model not loaded
2026-03-16T10:01:24.679741,30.0,44.9,0.0,8.2,1011.2,Model not loaded
2026-03-16T10:01:24.708298,30.16,45.0,0.0,8.16,1011.5,Model not loaded
2026-03-16T10:01:24.740988,30.12,44.9,0.0,8.16,1011.9,Model not loaded
2026-03-16T10:01:24.770573,30.14,44.2,0.0,8.12,1011.8,Model not loaded
2026-03-16T10:01:24.799396,30.1,43.9,0.0,8.2,1011.9,Model not loaded
2026-03-16T10:01:24.828145,30.06,43.2,0.0,8.12,1011.9,Model not loaded
2026-03-16T10:01:24.856151,30.06,42.9,0.0,8.12,1011.4,Model not loaded
2026-03-16T10:01:24.885310,30.04,42.6,0.0,7.96,1011.4,Model not loaded
2026-03-16T10:01:25.259831,30.16,42.7,0.0,7.84,1011.1,Model not loaded
2026-03-16T10:01:27.258078,30.16,42.7,0.0,7.68,1011.1,Model not loaded
2026-03-16T10:01:29.264561,30.24,43.6,0.0,7.72,1011.4,Model not loaded
2026-03-16T10:01:31.264242,30.16,43.6,0.0,7.84,1012.0,Model not loaded
2026-03-16T10:01:33.262351,30.12,44.0,0.0,7.96,1012.1,Model not loaded
2026-03-16T10:01:35.266265,30.0,44.0,0.0,8.08,1012.1,Model not loaded
2026-03-16T10:01:37.266721,29.96,45.0,0.0,8.24,1012.4,Model not loaded
2026-03-16T10:01:39.265932,29.9,45.1,0.0,8.24,1012.3,Model not loaded
2026-03-16T10:01:41.281264,30.02,45.4,0.0,8.12,1011.9,Model not loaded
2026-03-16T10:04:01.211409,30.02,45.6,0.0,8.0,1011.5,Model not loaded
2026-03-16T10:04:01.243277,30.04,46.1,0.0,7.88,1011.5,Model not loaded
2026-03-16T10:04:01.274197,30.0,45.5,0.0,7.84,1011.4,Model not loaded
2026-03-16T10:04:01.309065,30.04,44.8,0.0,7.88,1011.4,Model not loaded
2026-03-16T10:04:01.342785,29.84,44.6,0.0,8.04,1011.5,Model not loaded
2026-03-16T10:04:01.373064,29.92,44.6,0.0,8.12,1011.9,Model not loaded
2026-03-16T10:04:01.409411,29.9,44.5,0.0,8.2,1011.9,Model not loaded
2026-03-16T10:04:01.439684,29.88,45.0,0.0,8.2,1012.1,Model not loaded
2026-03-16T10:04:01.474815,29.88,45.5,0.0,8.16,1011.9,Model not loaded
2026-03-16T10:04:01.510753,29.88,45.9,0.0,8.16,1012.1,Model not loaded
2026-03-16T10:04:01.547281,29.94,45.7,0.0,8.16,1011.6,Model not loaded
2026-03-16T10:04:01.587487,30.1,45.8,0.0,8.08,1012.2,Model not loaded
2026-03-16T10:04:01.624981,30.1,45.6,0.0,8.08,1011.8,Model not loaded
2026-03-16T10:04:01.657875,30.08,45.3,0.0,7.96,1011.7,Model not loaded
2026-03-16T10:04:01.689631,30.12,45.5,0.0,7.88,1011.4,Model not loaded
2026-03-16T10:04:01.724883,30.14,46.0,0.0,7.96,1011.9,Model not loaded
2026-03-16T10:04:01.761703,30.08,45.8,0.0,8.08,1011.3,Model not loaded
2026-03-16T10:04:01.798489,30.22,46.0,0.0,7.96,1011.6,Model not loaded
2026-03-16T10:04:01.841487,30.06,45.6,0.0,8.0,1011.7,Model not loaded
2026-03-16T10:04:01.881537,30.06,45.8,0.0,7.96,1011.7,Model not loaded
2026-03-16T10:04:01.929916,29.94,45.4,0.0,7.84,1011.5,Model not loaded
2026-03-16T10:04:01.983109,29.92,45.3,0.0,7.84,1011.9,Model not loaded
2026-03-16T10:04:02.032864,29.76,44.4,0.0,7.88,1011.9,Model not loaded
2026-03-16T10:04:02.074122,29.76,44.6,0.0,7.96,1012.3,Model not loaded
2026-03-16T10:04:02.112434,29.76,44.3,0.0,7.92,1012.5,Model not loaded
2026-03-16T10:04:02.150484,29.76,44.3,0.0,8.0,1012.2,Model not loaded
2026-03-16T10:04:02.190416,29.66,44.6,0.0,8.04,1011.8,Model not loaded
2026-03-16T10:04:02.223511,29.82,45.0,0.0,8.0,1011.5,Model not loaded
2026-03-16T10:04:02.251957,29.9,44.7,0.0,8.0,1011.1,Model not loaded
2026-03-16T10:04:02.281490,29.9,44.3,0.0,8.12,1010.8,Model not loaded
2026-03-16T10:04:02.311739,29.84,44.7,0.0,8.0,1011.4,Model not loaded
2026-03-16T10:04:02.343902,30.0,44.7,0.0,7.88,1011.5,Model not loaded
2026-03-16T10:04:02.379724,29.8,45.3,0.0,7.92,1011.5,Model not loaded
2026-03-16T10:04:02.414020,29.9,46.3,0.0,7.8,1011.4,Model not loaded
2026-03-16T10:04:02.447942,29.88,47.0,0.0,7.68,1011.3,Model not loaded
2026-03-16T10:04:02.483029,30.0,46.8,0.0,7.68,1011.3,Model not loaded
2026-03-16T10:04:02.512864,29.98,46.4,0.0,7.68,1011.5,Model not loaded
2026-03-16T10:04:02.541298,30.02,45.8,0.0,7.76,1011.9,Model not loaded
2026-03-16T10:04:02.570446,29.98,45.7,0.0,7.76,1011.9,Model not loaded
2026-03-16T10:04:02.602964,30.06,45.0,0.0,7.88,1012.1,Model not loaded
2026-03-16T10:04:02.637065,30.06,44.7,0.0,7.92,1011.7,Model not loaded
2026-03-16T10:04:02.666624,30.02,45.3,0.0,7.92,1011.7,Model not loaded
2026-03-16T10:04:02.699722,30.12,45.6,0.0,7.92,1011.3,Model not loaded
2026-03-16T10:04:02.748374,30.1,45.5,0.0,7.96,1011.6,Model not loaded
2026-03-16T10:04:02.819970,30.14,45.8,0.0,7.92,1011.9,Model not loaded
2026-03-16T10:04:02.874449,30.08,45.4,0.0,7.96,1012.1,Model not loaded
2026-03-16T10:04:02.916237,30.06,44.7,0.0,8.08,1011.8,Model not loaded
2026-03-16T10:04:02.957806,30.1,45.0,0.0,8.08,1011.7,Model not loaded
2026-03-16T10:04:02.993613,30.06,44.8,0.0,8.08,1011.7,Model not loaded
2026-03-16T10:04:03.029667,30.0,44.4,0.0,8.0,1011.4,Model not loaded
2026-03-16T10:04:03.060535,30.0,45.2,0.0,7.96,1011.3,Model not loaded
2026-03-16T10:04:03.093046,29.98,45.1,0.0,7.84,1011.9,Model not loaded
2026-03-16T10:04:03.127262,29.82,45.0,0.0,7.8,1012.2,Model not loaded
2026-03-16T10:04:03.159375,29.9,45.4,0.0,7.8,1011.9,Model not loaded
2026-03-16T10:04:03.193056,29.88,45.7,0.0,7.96,1012.1,Model not loaded
2026-03-16T10:04:03.225468,29.96,45.4,0.0,7.96,1012.4,Model not loaded
2026-03-16T10:04:03.260488,29.98,45.6,0.0,8.08,1012.1,Model not loaded
2026-03-16T10:04:03.295262,30.14,45.1,0.0,8.12,1012.4,Model not loaded
2026-03-16T10:04:03.334648,30.04,45.1,0.0,8.2,1012.8,Model not loaded
2026-03-16T10:04:03.370865,30.08,45.5,0.0,8.04,1012.6,Model not loaded
2026-03-16T10:04:03.400918,30.12,45.7,0.0,8.0,1012.1,Model not loaded
2026-03-16T10:04:03.436345,30.04,46.4,0.0,7.88,1012.0,Model not loaded
2026-03-16T10:04:03.468730,30.06,46.7,0.0,7.84,1012.0,Model not loaded
2026-03-16T10:04:03.501397,30.0,45.9,0.0,7.72,1011.8,Model not loaded
2026-03-16T10:04:03.532953,29.94,46.0,0.0,7.8,1011.8,Model not loaded
2026-03-16T10:04:03.561406,29.76,46.1,0.0,7.92,1011.7,Model not loaded
2026-03-16T10:04:03.591227,29.78,45.8,0.0,8.04,1011.6,Model not loaded
2026-03-16T10:04:03.621590,29.76,45.8,0.0,8.08,1011.1,Model not loaded
2026-03-16T10:04:03.651371,29.78,45.8,0.0,8.08,1011.3,Model not loaded
2026-03-16T10:04:03.682273,29.74,45.3,0.0,8.12,1011.1,Model not loaded
2026-03-16T10:04:03.715885,29.78,44.6,0.0,8.16,1011.6,Model not loaded
2026-03-16T10:04:05.429669,29.9,44.0,0.0,8.16,1012.0,Model not loaded
2026-03-16T10:04:07.430307,29.86,43.4,0.0,8.12,1012.5,Model not loaded
2026-03-16T10:04:09.431414,29.88,44.2,0.0,8.28,1012.5,Model not loaded
2026-03-16T10:04:11.435861,30.04,44.6,0.0,8.16,1013.1,Model not loaded
2026-03-16T10:04:13.440279,30.04,45.2,0.0,8.16,1012.8,Model not loaded
2026-03-16T10:04:15.455989,30.0,45.3,0.0,8.12,1012.9,Model not loaded
2026-03-16T10:04:17.444872,29.92,45.8,0.0,8.2,1012.3,Model not loaded
2026-03-16T10:04:19.443277,30.04,45.4,0.0,8.2,1012.5,Model not loaded
2026-03-16T05:02:03.225404,28.24,54.72,4.0,4.62,1001.17,Sunny
2026-03-16T05:02:05.242869,24.62,60.46,10.34,3.7,1004.62,Sunny
2026-03-16T05:02:07.259688,22.01,61.68,11.94,5.36,1006.49,Rainy
2026-03-16T05:02:09.277308,20.35,61.33,11.88,5.3,1008.71,Rainy
2026-03-16T05:02:11.293559,19.47,64.32,12.05,5.37,1007.16,Cloudy
2026-03-16T05:02:13.310136,17.97,64.44,11.41,4.94,1005.86,Cloudy
2026-03-16T05:11:38.605638,32.85,32.3,14.91,3.71,1018.98,Cloudy
2026-03-16T05:11:40.621978,33.4,44.1,13.62,6.13,1005.75,Cloudy
2026-03-16T05:11:42.637922,32.87,51.62,12.97,4.49,1010.47,Cloudy
2026-03-16T05:11:44.654535,31.92,58.18,14.53,4.11,1005.58,Cloudy
2026-03-16T05:11:46.670542,31.81,59.49,14.85,4.5,1003.23,Rainy
2026-03-16T05:11:48.689936,31.64,59.09,14.04,3.88,1002.19,Rainy
2026-03-16T05:11:50.707497,31.53,65.7,15.19,4.08,1005.48,Rainy
2026-03-16T05:11:52.723556,29.52,65.14,13.23,4.07,1001.02,Sunny
2026-03-16T05:11:54.740800,29.16,61.39,11.84,4.29,1003.31,Sunny
2026-03-16T05:11:56.757916,29.46,57.27,11.18,3.79,1007.45,Sunny
2026-03-16T05:11:58.773885,29.58,68.06,10.03,4.57,1004.22,Sunny
2026-03-16T05:12:00.789990,28.38,61.56,8.52,3.1,1002.36,Cloudy
2026-03-16T05:12:02.806156,28.57,65.53,9.42,3.55,1004.98,Sunny
2026-03-16T05:12:04.821449,29.57,70.2,8.07,3.66,1004.89,Sunny
2026-03-16T05:12:06.839394,26.45,73.28,6.65,4.23,1003.93,Sunny
2026-03-16T05:12:08.855918,25.5,69.96,5.73,3.55,1005.65,Sunny
2026-03-16T05:12:10.873333,23.2,72.09,5.62,4.58,1004.87,Sunny
2026-03-16T05:12:12.891426,25.49,72.41,7.08,5.25,1004.18,Sunny
2026-03-16T05:12:14.907458,26.0,73.31,7.77,5.66,1002.41,Sunny
2026-03-16T05:12:16.923386,28.02,67.51,10.13,4.63,1001.04,Sunny
2026-03-16T05:12:18.941134,28.11,64.62,13.57,4.54,1003.66,Sunny
2026-03-16T05:12:20.957124,28.13,68.79,14.82,3.89,1004.91,Sunny
2026-03-16T05:12:22.974340,25.8,65.88,15.48,3.41,1005.75,Sunny
2026-03-16T05:12:24.990737,25.76,61.92,16.32,3.87,1006.48,Sunny
2026-03-16T05:12:27.007560,24.66,65.57,15.44,4.65,1009.05,Sunny
2026-03-16T05:12:29.023171,22.54,64.29,13.28,6.25,1004.58,Sunny
2026-03-16T05:12:31.039370,23.86,58.68,13.06,5.65,1007.34,Rainy
2026-03-16T05:12:33.056272,24.61,58.41,10.07,6.06,1008.89,Rainy
2026-03-16T05:12:35.081496,21.2,57.72,8.19,5.52,1009.89,Rainy
2026-03-16T05:12:37.098025,23.2,58.91,6.77,5.19,1005.07,Rainy
2026-03-16T05:12:39.113807,26.14,67.37,6.76,3.89,1005.76,Cloudy
2026-03-16T05:12:41.130145,27.2,64.99,4.19,4.35,1004.97,Sunny
2026-03-16T05:12:43.147196,28.09,58.71,7.22,4.44,999.71,Sunny
2026-03-16T05:12:45.165127,28.11,52.11,9.79,5.11,1001.19,Sunny
2026-03-16T05:12:47.182629,27.18,53.79,12.27,5.07,1003.49,Rainy
2026-03-16T05:12:49.198467,24.72,49.18,12.69,4.95,1002.94,Rainy
2026-03-16T05:12:51.214100,24.07,47.77,14.55,6.06,1001.51,Rainy
2026-03-16T05:12:53.229579,24.24,52.36,11.93,5.31,1001.12,Rainy
2026-03-16T05:12:55.246417,25.2,55.63,12.22,3.54,1001.15,Rainy
2026-03-16T05:12:57.263555,25.89,57.6,10.52,3.28,1000.52,Rainy
2026-03-16T05:12:59.279593,26.92,61.07,9.68,3.61,1000.13,Rainy
2026-03-16T05:13:01.295472,27.11,64.58,8.71,1.96,998.43,Rainy
2026-03-16T05:13:03.311203,23.83,60.27,8.5,2.43,1000.56,Rainy
2026-03-16T05:13:05.327817,23.65,57.6,5.69,3.95,999.08,Rainy
2026-03-16T05:13:07.343390,23.98,52.0,7.38,4.0,998.18,Rainy
2026-03-16T05:13:09.359114,24.17,43.55,9.97,5.29,1002.48,Rainy
2026-03-16T05:13:11.376614,22.69,41.77,9.89,6.07,1006.6,Rainy
2026-03-16T05:13:13.392399,25.41,44.42,11.97,5.72,1008.28,Rainy
2026-03-16T05:13:15.408853,24.51,54.28,12.09,4.2,1006.1,Rainy
2026-03-16T05:13:17.425738,22.88,57.96,11.81,4.38,1006.49,Rainy
2026-03-16T05:13:19.442468,24.59,61.13,11.99,4.13,1005.76,Rainy
2026-03-16T05:13:21.462273,24.22,63.67,12.68,3.93,1004.71,Rainy
2026-03-16T05:13:23.480653,24.27,64.06,10.8,5.07,1004.72,Rainy
2026-03-16T05:13:25.498815,26.81,61.23,12.52,5.09,1008.6,Rainy
2026-03-16T05:13:27.517824,25.28,64.37,12.71,4.45,1009.3,Sunny
2026-03-16T05:13:29.536475,24.78,69.92,9.02,4.06,1005.57,Sunny
2026-03-16T05:13:31.560720,27.94,65.8,7.59,3.98,1005.29,Sunny
2026-03-16T05:13:33.579446,28.68,62.29,8.7,3.04,1004.25,Sunny
2026-03-16T05:13:35.598290,26.0,65.89,8.65,4.82,1001.21,Sunny
2026-03-16T05:13:37.613844,27.19,65.14,5.17,6.14,1003.94,Rainy
2026-03-16T05:13:39.629695,23.97,58.63,6.06,6.02,1003.35,Rainy
2026-03-16T05:13:41.645468,23.97,65.12,6.74,5.39,1003.88,Rainy
2026-03-16T05:13:43.662985,20.48,64.29,7.43,5.3,1004.06,Rainy
2026-03-16T05:13:45.682120,21.42,61.58,7.11,3.91,1003.09,Cloudy
2026-03-16T05:13:47.700921,20.81,55.49,8.67,2.86,1003.88,Cloudy
2026-03-16T05:13:49.717703,21.88,56.76,8.76,2.99,1007.29,Cloudy
2026-03-16T05:13:51.736744,20.1,55.93,8.55,4.77,1003.74,Cloudy
2026-03-16T05:13:53.754389,23.39,56.36,9.16,4.32,1004.07,Cloudy
2026-03-16T05:13:55.778589,25.99,58.13,10.85,4.21,1008.08,Cloudy
2026-03-16T05:13:57.812397,27.33,60.93,9.32,5.12,1003.71,Rainy
2026-03-16T05:13:59.841316,26.16,60.89,8.8,4.46,1000.17,Rainy
2026-03-16T05:14:01.871151,24.72,64.04,9.96,4.51,1003.02,Rainy
2026-03-16T05:14:03.901736,23.58,69.0,9.79,4.46,1004.93,Rainy
2026-03-16T05:14:05.917864,22.85,63.45,6.85,4.02,1003.9,Rainy
2026-03-16T05:14:07.939547,23.29,68.35,10.04,3.13,1003.8,Rainy
2026-03-16T05:14:09.957453,25.99,65.68,10.41,3.45,1008.41,Rainy
2026-03-16T05:14:11.979831,27.38,63.13,8.82,2.44,1008.34,Rainy
2026-03-16T05:14:13.997417,27.52,65.57,5.99,2.49,1006.2,Rainy
2026-03-16T05:14:16.014130,28.25,66.27,5.0,3.21,1005.19,Rainy
2026-03-16T05:14:18.030288,25.93,63.1,2.47,4.45,1006.03,Rainy
2026-03-16T05:14:20.047198,25.85,69.98,4.23,4.32,1003.15,Sunny
2026-03-16T05:14:22.065013,26.51,62.42,6.55,4.43,1001.86,Sunny
2026-03-16T05:14:24.083806,25.85,58.51,6.46,4.12,999.8,Sunny
2026-03-16T05:14:26.109275,24.83,62.5,9.78,4.78,999.52,Sunny
2026-03-16T05:14:28.128043,26.77,60.61,11.13,3.65,999.91,Sunny
2026-03-16T05:14:30.146594,26.15,56.94,12.35,2.96,997.99,Rainy
2026-03-16T05:14:32.165188,25.24,60.2,12.81,2.39,999.29,Sunny
2026-03-16T05:14:34.195193,26.48,62.53,15.51,4.09,1003.14,Rainy
2026-03-16T05:14:36.212669,27.08,54.97,14.22,3.29,1004.84,Rainy
2026-03-16T05:14:38.231761,25.79,57.77,13.46,3.42,1006.07,Rainy
2026-03-16T05:14:40.251534,26.17,60.71,13.22,4.86,1006.46,Rainy
2026-03-16T05:14:42.271613,25.95,60.99,12.22,4.68,1002.78,Cloudy
2026-03-16T05:14:44.290602,23.59,59.45,12.48,2.94,1003.14,Rainy
2026-03-16T05:14:46.311230,21.41,69.14,12.24,3.48,1004.8,Sunny
2026-03-16T05:14:48.335458,21.44,68.89,14.69,4.34,1005.81,Rainy
2026-03-16T05:14:50.351861,20.53,65.81,11.79,3.75,1008.44,Cloudy
2026-03-16T05:14:52.369849,22.19,68.28,10.8,3.91,1013.08,Sunny
2026-03-16T05:14:54.387323,25.47,66.31,10.75,4.75,1008.85,Sunny
2026-03-16T05:14:56.413536,27.79,65.62,9.65,4.01,1005.17,Sunny
2026-03-16T05:14:58.431107,29.64,60.72,9.39,2.72,1002.72,Sunny
2026-03-16T05:15:00.450094,29.9,58.25,8.76,3.1,1001.54,Sunny
2026-03-16T05:15:02.468665,27.95,61.93,7.98,4.39,1000.57,Rainy
2026-03-16T05:15:04.488980,25.74,61.63,7.1,5.16,1003.93,Rainy
2026-03-16T05:15:06.506969,22.45,62.17,8.33,5.11,1003.2,Rainy
2026-03-16T05:15:08.525796,23.36,64.17,8.71,5.41,1006.2,Rainy
2026-03-16T05:15:10.544709,22.0,65.31,9.3,4.26,1004.44,Rainy
2026-03-16T15:13:03.048368,30.5,43.0,0.0,8.2,1013.5,Sunny
2026-03-16T15:13:04.827849,30.4,43.5,0.0,8.3,1012.25,Sunny
2026-03-16T15:13:06.834307,30.4,43.83,0.0,8.07,1012.0,Sunny
2026-03-16T15:13:08.831023,30.42,44.12,0.0,8.05,1012.25,Sunny
2026-03-16T15:13:10.833376,30.26,44.3,0.0,7.96,1012.2,Sunny
2026-03-16T15:13:12.837110,30.18,44.9,0.0,8.0,1011.6,Cloudy
2026-03-16T15:13:14.847987,30.1,45.5,0.0,8.0,1011.7,Cloudy
2026-03-16T15:13:16.840535,30.02,45.1,0.0,8.08,1011.8,Cloudy
2026-03-16T15:13:18.846216,29.82,44.6,0.0,8.0,1011.8,Cloudy
2026-03-16T15:13:20.850396,29.96,44.9,0.0,8.16,1011.9,Cloudy
2026-03-16T15:13:22.849533,29.98,44.2,0.0,8.12,1011.9,Cloudy
2026-03-16T15:13:24.850867,30.1,44.0,0.0,8.08,1012.1,Cloudy
2026-03-16T15:13:26.865438,30.14,44.8,0.0,8.04,1012.3,Cloudy
2026-03-16T15:13:28.856522,30.3,44.8,0.0,8.16,1012.1,Cloudy
2026-03-16T15:13:30.857287,30.26,44.2,0.0,8.0,1011.7,Cloudy
2026-03-16T15:13:32.864345,30.14,45.0,0.0,8.04,1012.0,Cloudy
2026-03-16T15:13:34.866261,30.14,45.0,0.0,8.0,1011.6,Cloudy
2026-03-16T15:13:36.876813,30.16,44.4,0.0,8.08,1011.7,Cloudy
2026-03-16T15:13:38.873789,30.06,44.9,0.0,7.96,1011.5,Cloudy
2026-03-16T15:13:40.874166,29.98,44.8,0.0,7.96,1012.0,Cloudy
2026-03-16T15:13:42.869933,30.0,44.0,0.0,7.96,1011.7,Cloudy
2026-03-16T15:13:44.884161,29.98,44.0,0.0,7.88,1012.0,Cloudy
2026-03-16T15:13:46.879234,29.84,44.8,0.0,7.88,1011.5,Cloudy
2026-03-16T15:13:48.880476,29.94,44.3,0.0,7.96,1012.0,Cloudy
2026-03-16T15:13:50.882597,29.98,44.3,0.0,8.08,1011.8,Cloudy
2026-03-16T15:13:52.889006,29.94,44.4,0.0,7.96,1012.1,Cloudy
2026-03-16T15:13:54.888902,29.84,44.6,0.0,8.04,1012.1,Cloudy
2026-03-16T15:13:56.892792,29.9,43.7,0.0,8.08,1012.2,Cloudy
2026-03-16T15:13:58.899472,29.9,43.7,0.0,8.0,1012.2,Cloudy
2026-03-16T15:14:00.890778,29.86,44.4,0.0,8.0,1011.9,Cloudy
2026-03-16T15:14:02.895803,29.86,44.3,0.0,8.12,1012.2,Cloudy
2026-03-16T15:14:04.896613,29.78,43.4,0.0,8.16,1012.0,Cloudy
2026-03-16T15:14:06.934010,29.7,44.0,0.0,8.08,1012.1,Cloudy
2026-03-16T15:14:08.900307,29.58,44.2,0.0,8.16,1012.0,Cloudy
2026-03-16T15:14:10.901174,29.74,44.0,0.0,8.08,1012.2,Cloudy
2026-03-16T15:14:12.899739,29.8,44.2,0.0,8.04,1012.1,Cloudy
2026-03-16T15:14:14.907097,29.92,44.3,0.0,7.92,1012.4,Cloudy
2026-03-16T15:14:16.902398,30.12,44.6,0.0,7.92,1012.1,Cloudy
2026-03-16T15:14:18.908460,30.12,44.7,0.0,8.0,1012.0,Cloudy
2026-03-16T15:14:20.920911,30.1,44.8,0.0,7.96,1012.2,Cloudy
2026-03-16T15:14:22.918456,30.06,44.9,0.0,7.96,1011.9,Cloudy
2026-03-16T15:14:24.912573,29.96,45.5,0.0,7.96,1011.5,Cloudy
2026-03-16T15:14:26.919425,29.86,45.5,0.0,7.92,1011.6,Cloudy
2026-03-16T15:14:28.920724,29.9,46.1,0.0,7.92,1011.5,Cloudy
2026-03-16T15:14:30.919556,29.88,46.1,0.0,8.04,1011.6,Cloudy
2026-03-16T15:14:32.918674,30.06,45.9,0.0,8.0,1012.0,Cloudy
2026-03-16T15:14:34.927994,30.12,45.2,0.0,8.04,1012.3,Cloudy
2026-03-16T15:14:36.932655,30.18,44.4,0.0,8.16,1012.6,Cloudy
2026-03-16T15:14:38.941757,30.22,43.7,0.0,8.0,1012.5,Cloudy
2026-03-16T15:14:40.938668,30.14,43.1,0.0,8.04,1012.2,Cloudy
2026-03-16T15:14:42.946442,30.02,43.0,0.0,8.08,1011.6,Cloudy
2026-03-16T15:14:44.934271,29.98,43.2,0.0,8.08,1011.8,Cloudy
2026-03-16T15:14:46.939537,30.02,43.1,0.0,8.04,1011.7,Cloudy
2026-03-16T15:14:48.942320,29.94,43.5,0.0,8.12,1011.5,Cloudy
2026-03-16T15:14:50.960635,29.92,43.8,0.0,8.0,1011.4,Cloudy
2026-03-16T15:14:52.950761,29.92,44.8,0.0,7.88,1011.8,Cloudy
2026-03-16T15:14:54.974694,29.96,45.3,0.0,8.0,1011.3,Cloudy
2026-03-16T15:14:56.960567,29.84,46.1,0.0,7.96,1011.1,Cloudy
2026-03-16T15:14:58.960572,29.98,45.6,0.0,7.88,1011.7,Cloudy
2026-03-16T15:15:00.963946,30.06,45.3,0.0,7.96,1011.6,Cloudy
2026-03-16T15:15:02.982692,30.1,45.0,0.0,7.96,1011.6,Cloudy
2026-03-16T15:15:04.963617,30.1,45.1,0.0,7.84,1011.7,Cloudy
2026-03-16T15:15:06.963987,30.04,44.9,0.0,7.92,1012.0,Cloudy
2026-03-16T15:15:08.965116,29.92,45.0,0.0,7.96,1011.9,Cloudy
2026-03-16T15:15:10.969083,29.78,45.2,0.0,7.88,1012.1,Cloudy
2026-03-16T15:15:12.967643,29.78,44.9,0.0,8.04,1011.7,Cloudy
2026-03-16T15:15:14.972126,29.72,44.8,0.0,8.16,1012.0,Cloudy
2026-03-16T15:15:16.975257,29.9,44.4,0.0,8.08,1011.6,Cloudy
2026-03-16T15:15:18.979190,30.0,44.9,0.0,8.2,1011.2,Cloudy
2026-03-16T15:15:20.984884,30.16,45.0,0.0,8.16,1011.5,Cloudy
2026-03-16T15:15:22.982682,30.12,44.9,0.0,8.16,1011.9,Cloudy
2026-03-16T15:15:24.984626,30.14,44.2,0.0,8.12,1011.8,Cloudy
2026-03-16T15:15:26.992018,30.1,43.9,0.0,8.2,1011.9,Cloudy
2026-03-16T15:15:28.991950,30.06,43.2,0.0,8.12,1011.9,Cloudy
2026-03-16T15:15:30.994261,30.06,42.9,0.0,8.12,1011.4,Cloudy
2026-03-16T15:15:33.000047,30.04,42.6,0.0,7.96,1011.4,Cloudy
2026-03-16T15:15:34.994702,30.16,42.7,0.0,7.84,1011.1,Cloudy
2026-03-16T15:15:37.008039,30.16,42.7,0.0,7.68,1011.1,Cloudy
2026-03-16T15:15:38.998461,30.24,43.6,0.0,7.72,1011.4,Cloudy
2026-03-16T15:15:41.005078,30.16,43.6,0.0,7.84,1012.0,Cloudy
2026-03-16T15:15:43.006805,30.12,44.0,0.0,7.96,1012.1,Cloudy
2026-03-16T15:15:45.011680,30.0,44.0,0.0,8.08,1012.1,Cloudy
2026-03-16T15:15:47.018137,29.96,45.0,0.0,8.24,1012.4,Cloudy
2026-03-16T15:15:49.016766,29.9,45.1,0.0,8.24,1012.3,Cloudy
2026-03-16T15:15:51.018135,30.02,45.4,0.0,8.12,1011.9,Cloudy
2026-03-16T15:15:53.017695,30.02,45.6,0.0,8.0,1011.5,Cloudy
2026-03-16T15:15:55.014276,30.04,46.1,0.0,7.88,1011.5,Cloudy
2026-03-16T15:15:57.018748,30.0,45.5,0.0,7.84,1011.4,Cloudy
2026-03-16T15:15:59.022595,30.04,44.8,0.0,7.88,1011.4,Cloudy
2026-03-16T15:16:01.026320,29.84,44.6,0.0,8.04,1011.5,Cloudy
2026-03-16T15:16:03.028591,29.92,44.6,0.0,8.12,1011.9,Cloudy
2026-03-16T15:16:05.030231,29.9,44.5,0.0,8.2,1011.9,Cloudy
2026-03-16T15:16:07.043907,29.88,45.0,0.0,8.2,1012.1,Cloudy
2026-03-16T15:16:09.038124,29.88,45.5,0.0,8.16,1011.9,Cloudy
2026-03-16T15:16:11.036380,29.88,45.9,0.0,8.16,1012.1,Cloudy
2026-03-16T15:16:13.035508,29.94,45.7,0.0,8.16,1011.6,Cloudy
2026-03-16T15:16:15.038044,30.1,45.8,0.0,8.08,1012.2,Sunny
2026-03-16T15:16:17.041650,30.1,45.6,0.0,8.08,1011.8,Cloudy
2026-03-16T15:16:19.048503,30.08,45.3,0.0,7.96,1011.7,Cloudy
2026-03-16T15:16:21.051286,30.12,45.5,0.0,7.88,1011.4,Cloudy
2026-03-16T15:16:23.049613,30.14,46.0,0.0,7.96,1011.9,Cloudy
2026-03-16T15:16:25.050932,30.08,45.8,0.0,8.08,1011.3,Cloudy
2026-03-16T15:16:27.055894,30.22,46.0,0.0,7.96,1011.6,Sunny
2026-03-16T15:16:29.054504,30.06,45.6,0.0,8.0,1011.7,Cloudy
2026-03-16T15:16:31.053664,30.06,45.8,0.0,7.96,1011.7,Cloudy
2026-03-16T15:16:33.056249,29.94,45.4,0.0,7.84,1011.5,Cloudy
2026-03-16T15:16:35.072754,29.92,45.3,0.0,7.84,1011.9,Cloudy
2026-03-16T15:16:37.064742,29.76,44.4,0.0,7.88,1011.9,Cloudy
2026-03-16T15:16:39.065512,29.76,44.6,0.0,7.96,1012.3,Cloudy
